"titlelink","lengthnum","viewnum","text","coin","upload","uplink","tags","type"
"<a href='https://www.bilibili.com/video/BV1Eg4y1v74S' target='_blank'>【奥利奥|双Leo|吴磊x罗云熙】【沙雕】抖音味的奥利奥</a>",183,10064,296,361,2020-07-03,"<a href='https://space.bilibili.com/8357464' target='_blank'>LEO一3一Leo</a>","吴磊,罗云熙,奥利奥,双Leo,搞笑剪辑,抖音",TRUE
"<a href='https://www.bilibili.com/video/BV1Ex411X7GC' target='_blank'>【罗云熙|润玉水仙】命缘第五十二集 甜带小虐he向</a>",637,15059,448,361,2019-07-01,"<a href='https://space.bilibili.com/157294358' target='_blank'>天妃已肾亏</a>","润玉,罗云熙,影视剪辑,百万剪辑师挑战,水仙,命缘,影视剪影,甜虐",FALSE
"<a href='https://www.bilibili.com/video/BV1Ub411c7Up' target='_blank'>【罗云熙】【天帝×润玉】裂锦第一话‖囚禁强取大型家暴现场</a>",122,203147,327,361,2018-11-09,"<a href='https://space.bilibili.com/23953412' target='_blank'>十一好可爱</a>","润玉,罗云熙,水仙,CUT",FALSE
"<a href='https://www.bilibili.com/video/BV1vE411k7BV' target='_blank'>【咬定卿卿不放松】第三集 新人物出现—肖战|杨紫|罗云熙|朱一龙|毛晓彤|茅子俊</a>",477,25738,343,361,2019-10-19,"<a href='https://space.bilibili.com/442167704' target='_blank'>透明的小影子</a>","杨紫,罗云熙,肖战,影视剪影,毛晓彤,茅子俊",TRUE
"<a href='https://www.bilibili.com/video/BV1yb411k7oR' target='_blank'>罗云熙被直男认可的美貌</a>",187,160899,396,361,2019-02-01,"<a href='https://space.bilibili.com/5406785' target='_blank'>白鸦青豸</a>","罗云熙,搞笑,直男,男神,剪辑,明星",FALSE
"<a href='https://www.bilibili.com/video/BV1Yt411H7vw' target='_blank'>【罗云熙X张彬彬】超越吧英雄·周四限定CP</a>",239,22092,399,361,2019-01-14,"<a href='https://space.bilibili.com/2810809' target='_blank'>空白昵称太长</a>","综艺,明星,彬熙,娱乐,自制,男神,超越吧英雄",TRUE
"<a href='https://www.bilibili.com/video/BV1H7411D7Aa' target='_blank'>【奥利奥丨双LEO】（吴磊X罗云熙）传说丨可惜我们到不了了</a>",56,9711,124,360,2020-03-29,"<a href='https://space.bilibili.com/740788' target='_blank'>鲂鲤弥弥</a>","润玉,奥利奥,双leo,百里鸿烁",TRUE
"<a href='https://www.bilibili.com/video/BV1K7411e7Hh' target='_blank'>【陈飞宇×罗云熙】用湖南卫视的方式打开《皓衣行（二哈和他的白猫师尊）》</a>",63,40927,118,360,2020-01-22,"<a href='https://space.bilibili.com/452095' target='_blank'>雪泥红枣_</a>","陈飞宇,罗云熙,皓衣行,飞云系,二哈和他的白猫师尊,全能打卡挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1rW411o72r' target='_blank'>【罗云熙】【法医秦明尸语者】超长片花</a>",486,264932,3047,360,2018-09-02,"<a href='https://space.bilibili.com/3907051' target='_blank'>河合千哩</a>","罗云熙,尸语者,秦明,电视剧",FALSE
"<a href='https://www.bilibili.com/video/BV1sE411T74W' target='_blank'>【迪丽热巴中心向】拉郎群像 | 角色适配 | 演技兼容性测试</a>",356,27171,1854,360,2020-03-10,"<a href='https://space.bilibili.com/329578031' target='_blank'>童童童妤</a>","润玉,迪丽热巴,魏无羡,凤九,白浅,王银,后准,范思辙,剪辑,影视剪影",TRUE
"<a href='https://www.bilibili.com/video/BV1sk4y1q7Y2' target='_blank'>［上官透］［罗云熙］武林首席男模的独家纪录片《意江湖》全方位揭秘每一步背后的扎实功底</a>",185,6084,241,360,2020-06-25,"<a href='https://space.bilibili.com/8028037' target='_blank'>最帅的小黄鱼</a>","月上重火,罗云熙,上官透,踩点",FALSE
"<a href='https://www.bilibili.com/video/BV12441117mf' target='_blank'>【奥利奥I双LEO】【吴磊X罗云熙】【二哈和他的白猫师尊】巫山殿那些年</a>",209,10129,137,359,2019-09-06,"<a href='https://space.bilibili.com/22753477' target='_blank'>碧洛兰桥</a>","吴磊,罗云熙,影视剪辑,奥利奥,双LEO,拉郎,二哈和他的白猫师尊",TRUE
"<a href='https://www.bilibili.com/video/BV1fJ411c7m4' target='_blank'>【罗云熙|润玉】来自润玉""代言""的「古装版」施华蔻广告大片</a>",35,6994,192,359,2019-09-16,"<a href='https://space.bilibili.com/70732409' target='_blank'>轻飘飘的大笛子</a>","润玉,罗云熙,明星",FALSE
"<a href='https://www.bilibili.com/video/BV1zJ41157JN' target='_blank'>【飞云系】【陈飞宇/罗云熙】翻云覆宇的甜蜜假期【环游星空】</a>",166,20868,230,359,2020-01-08,"<a href='https://space.bilibili.com/487853912' target='_blank'>神木美人楚晚宁</a>","陈飞宇,罗云熙,影视剪辑,飞云系,翻云覆宇,环游星空,2019新人嘉年华",TRUE
"<a href='https://www.bilibili.com/video/BV17J411H7EF' target='_blank'>【陈星旭x王一博x罗云熙，李承鄞x蓝湛x容齐】琴师</a>",450,12205,386,358,2020-01-13,"<a href='https://space.bilibili.com/18889647' target='_blank'>剪不出冬霜的当狗子</a>","陈星旭,罗云熙,王一博",TRUE
"<a href='https://www.bilibili.com/video/BV1oz4y1Q7tG' target='_blank'>【罗云熙】打戏正片vs花絮路透 精选版</a>",120,8544,189,358,2020-06-16,"<a href='https://space.bilibili.com/737082' target='_blank'>嘻嘻火枪手哒哒哒</a>","罗云熙,路透,花絮,打戏",FALSE
"<a href='https://www.bilibili.com/video/BV1Ra4y1e7rt' target='_blank'>人间很好 不要你来殉我 || 陈飞宇 x 罗云熙  飞云系 || 二哈和他的白猫师尊原著向 || 0.5 2.0应有尽有 ||彩蛋soso友情出演</a>",255,9836,172,358,2020-05-28,"<a href='https://space.bilibili.com/12053592' target='_blank'>青衫盖住小黄花</a>","陈飞宇,罗云熙,飞云系,皓衣行,二哈和他的白猫师尊",TRUE
"<a href='https://www.bilibili.com/video/BV1S7411n7RZ' target='_blank'>【罗云熙丨润玉】高 度 评 价</a>",232,27758,457,358,2020-02-05,"<a href='https://space.bilibili.com/95281947' target='_blank'>Rom云熙</a>","润玉,罗云熙,明星,皓衣行,演员",FALSE
"<a href='https://www.bilibili.com/video/BV19W411U7e6' target='_blank'>【龙凤】（润玉×旭凤）囚禁＋黑化润玉很带感</a>",219,54724,144,357,2018-09-27,"<a href='https://space.bilibili.com/31233203' target='_blank'>我要找金主</a>","影视剪辑,黑化润玉,电视剧,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1BW41117Y6' target='_blank'>【罗云熙/润玉】【玉郎衣袖初翻雪】玉臂广袖特辑</a>",120,26400,408,357,2018-10-10,"<a href='https://space.bilibili.com/4686301' target='_blank'>Sakurai_药郎</a>","润玉,罗云熙,影视混剪,影视剪辑,古装,混剪",FALSE
"<a href='https://www.bilibili.com/video/BV1GW411Z7K9' target='_blank'>【罗云熙】神魔大战的润玉，只截取a爆了的场景～</a>",119,139733,1516,357,2018-09-03,"<a href='https://space.bilibili.com/21379274' target='_blank'>可可韩</a>","罗云熙,影视剪辑,夜神润玉,电视剧,黑化,古装神话",FALSE
"<a href='https://www.bilibili.com/video/BV1ME411Y77U' target='_blank'>【十二魂 · 载君归】“你曾说你喜欢我” “臣知错” | 罗云熙/杨幂/刘昊然/张雪迎</a>",1406,30355,539,357,2019-10-27,"<a href='https://space.bilibili.com/36262884' target='_blank'>我一掌一群嘤嘤怪</a>","刘昊然,杨幂,罗云熙,迪丽热巴,肖战,十二魂",TRUE
"<a href='https://www.bilibili.com/video/BV1sb411a7Bg' target='_blank'>【非自然死亡】吴磊x罗云熙 |杀人犯x医生| 剧情向</a>",198,19860,106,357,2019-02-24,"<a href='https://space.bilibili.com/22335839' target='_blank'>像只鲸</a>","李现,张若昀,吴磊,罗云熙,影视剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1uJ411B776' target='_blank'>【罗云熙X朱一龙】【徐正溪X乔振宇】【万茜X甘婷婷】余宫 第一集【容齐X齐衡】【宇文护X苏珩】【独孤靖瑶X沈璧君/慕容安】【火锅cp】【拉郎】【拉娘】</a>",836,18408,558,357,2019-12-04,"<a href='https://space.bilibili.com/6980124' target='_blank'>卡在门缝的袖子</a>","徐正溪,乔振宇,罗云熙,朱一龙,影视剪辑,火锅cp",TRUE
"<a href='https://www.bilibili.com/video/BV1W7411q7mk' target='_blank'>素写配音社【配音版】子魂-华戏【十二魂】肖战x赵丽颖x杨幂x刘亦菲x罗云熙飞魔幻系列【叶笑著】</a>",1199,32530,440,357,2020-01-19,"<a href='https://space.bilibili.com/378860800' target='_blank'>妲婓</a>","刘亦菲,杨幂,罗云熙,赵丽颖,肖战,十二魂",TRUE
"<a href='https://www.bilibili.com/video/BV1z5411W71m' target='_blank'>【反应】韩国人第一次看《月上重火》，被甜哭了...我简直..酸酸甜甜啊</a>",736,75377,1730,357,2020-06-13,"<a href='https://space.bilibili.com/485877131' target='_blank'>韩国小全</a>","月上重火,陈钰琪,罗云熙,反应,爱奇艺,外国人反应,韩国人,REACTION,Korea",TRUE
"<a href='https://www.bilibili.com/video/BV1zt411t7pF' target='_blank'>【润玉】天界第一嘴炮手之一个不正经的白眼合集</a>",64,84859,275,357,2019-01-28,"<a href='https://space.bilibili.com/3921894' target='_blank'>与君共唱当年曲</a>","润玉,罗云熙,白眼,合集",FALSE
"<a href='https://www.bilibili.com/video/BV127411z7Z7' target='_blank'>【高冷帝君的小狐狸】罗云熙X迪丽热巴||润玉X白凤九</a>",291,8648,269,357,2020-01-29,"<a href='https://space.bilibili.com/16968847' target='_blank'>卿卿是小甜甜</a>","三生三世枕上书,润玉,罗云熙,迪丽热巴,影视剪影",TRUE
"<a href='https://www.bilibili.com/video/BV12J411V79G' target='_blank'>【配音剧】参辰·第三集·故往 胡冰卿·罗云熙·陈星旭·张雪迎</a>",599,9636,135,356,2020-01-07,"<a href='https://space.bilibili.com/10264791' target='_blank'>束之zhi</a>","陈星旭,刘诗诗,罗云熙,影视剪辑,胡冰卿,阁色惟一,刘奕君,张雪迎",TRUE
"<a href='https://www.bilibili.com/video/BV1Et411L7ct' target='_blank'>【恋玉·润玉传】【全员配音向】一|【又名：大家都爱润玉仙】凡尘.第一章</a>",519,21218,375,356,2019-07-12,"<a href='https://space.bilibili.com/18167855' target='_blank'>莫莫莫凝轩</a>","张彬彬,张若昀,吴磊,罗云熙,配音,肖战,影视剪辑,百万剪辑师挑战,古装,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1Nt411d7Cg' target='_blank'>【天帝|润玉|罗云熙】与生俱来 陛下高燃踩点A爆</a>",163,14828,186,356,2018-10-23,"<a href='https://space.bilibili.com/14313443' target='_blank'>mansaiyuki</a>","润玉,香蜜沉沉烬如霜,罗云熙,剪辑,影视剪影,电视剧",FALSE
"<a href='https://www.bilibili.com/video/BV1Pt411L72T' target='_blank'>【罗云熙|润玉水仙】命缘第五十九集 叙世甜向非后续</a>",635,11886,614,355,2019-07-12,"<a href='https://space.bilibili.com/157294358' target='_blank'>天妃已肾亏</a>","润玉,罗云熙,影视剪辑,暑期爆肝挑战,影视剪影,水仙,古装,剪辑,甜虐,命缘",FALSE
"<a href='https://www.bilibili.com/video/BV1vE411o7C8' target='_blank'>【自制剧情】《天将明》or《家有靓夫》内有男神掉落请自行查收</a>",3559,10204,643,355,2019-10-10,"<a href='https://space.bilibili.com/27410687' target='_blank'>还是酥饼啊-</a>","陈晓,刘诗诗,刘亦菲,胡歌,杨幂,罗云熙,赵丽颖,朱一龙,肖战,影视混剪,混剪",TRUE
"<a href='https://www.bilibili.com/video/BV1oK41157WX' target='_blank'>陈飞宇x罗云熙 （飞云系）丨 神话情话 丨年下怎么了，过龙难道不香吗</a>",86,19471,126,354,2020-05-02,"<a href='https://space.bilibili.com/576554' target='_blank'>Who管闲</a>","润玉,飞云系,皓衣行cp,宁缺,神话情话,过龙,性转小龙女",TRUE
"<a href='https://www.bilibili.com/video/BV1st411H7ew' target='_blank'>【罗云熙X朱一龙】王子与小丑丨爱是想触碰却又收回的手【剧情向拉郎】</a>",274,28994,302,354,2019-01-15,"<a href='https://space.bilibili.com/11524359' target='_blank'>王宜安</a>","罗云熙,朱一龙,逢,丑,剧情,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1xE41167Xm' target='_blank'>罗云熙|梨园老板和分针小王子|去年今日</a>",178,4860,225,354,2019-10-20,"<a href='https://space.bilibili.com/70732409' target='_blank'>轻飘飘的大笛子</a>","罗云熙,明星",FALSE
"<a href='https://www.bilibili.com/video/BV1yW41117mP' target='_blank'>【剑网三】【剧情向群像混剪】应思量(真人向） 唯记平生应思量</a>",413,12097,115,354,2018-10-10,"<a href='https://space.bilibili.com/357273698' target='_blank'>小小灵犀鹤</a>","吴磊,刘诗诗,李易峰,罗云熙,鹿晗,朱一龙,剑网3,影视混剪,影视剪辑,网络游戏,古装群像,混剪,剑网三,应思量",TRUE
"<a href='https://www.bilibili.com/video/BV13b41137a5' target='_blank'>【双LEO/奥利奥】【吴磊x罗云熙】 倩玉幽魂  宁火火和聂小玉  完整版</a>",126,11701,23,353,2019-04-06,"<a href='https://space.bilibili.com/363766843' target='_blank'>__张花花</a>","润玉,吴磊,罗云熙,双LEO,剪辑,萧炎",TRUE
"<a href='https://www.bilibili.com/video/BV1bJ411b7cT' target='_blank'>【刘诗诗×朱一龙】《嫁纨绔》1 他们互相依靠着对方 像是这人生里彼此的唯一</a>",604,17336,276,353,2020-01-01,"<a href='https://space.bilibili.com/265952428' target='_blank'>叶也舒</a>","刘诗诗,朱一龙,影视剪影,谭允贤,嫁纨绔,凤卿尘,花无谢",TRUE
"<a href='https://www.bilibili.com/video/BV1gp4y1S7iV' target='_blank'>《穿书|坑死男主计划》第4,5集|仙侠师徒【肖战x赵丽颖x刘诗诗x罗云熙x刘亦菲】</a>",1189,16080,419,353,2020-07-11,"<a href='https://space.bilibili.com/318892264' target='_blank'>一只极其傲娇的咩</a>","刘诗诗,刘亦菲,罗云熙,赵丽颖,肖战,百万剪辑师挑战,爱情",TRUE
"<a href='https://www.bilibili.com/video/BV1hv411671L' target='_blank'>【将进酒/长剧情群像/小甜饼】今日起，我的兰舟就是天下共主（罗云熙/徐正溪/朱一龙/白敬亭/刘昊然/万茜/宋威龙/张若昀）</a>",438,8930,189,353,2020-06-24,"<a href='https://space.bilibili.com/273221456' target='_blank'>瓜尔佳翼德</a>","徐正溪,万茜,白敬亭,刘昊然,罗云熙,朱一龙,影视混剪,将进酒,群像,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1jb411q7CP' target='_blank'>【罗云熙】润玉·淇奥|个人台词全剧情向|有匪君子·终不可谖兮</a>",649,6713,330,353,2019-03-06,"<a href='https://space.bilibili.com/44368237' target='_blank'>无晚Charon</a>","润玉,罗云熙,影视剪影",FALSE
"<a href='https://www.bilibili.com/video/BV1K5411t7Ki' target='_blank'>【两只前夫一台戏‖第六集】罗云熙×迪丽热巴×朱一龙</a>",636,14219,431,353,2020-04-11,"<a href='https://space.bilibili.com/480463127' target='_blank'>一朵小昙花</a>","润玉,罗云熙,迪丽热巴,朱一龙,影视剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1kJ411i7mm' target='_blank'>【罗云熙】【容齐✘烟雨行舟】笑容怼脸慢放 最珍贵的笑容 一瞬便是永恒</a>",167,11497,198,353,2019-12-06,"<a href='https://space.bilibili.com/386237533' target='_blank'>弋之狐狸</a>","罗云熙,影视剪辑,明星,古装,男神,演员,全能打卡挑战",FALSE
"<a href='https://www.bilibili.com/video/BV1i4411h7vB' target='_blank'>【罗云熙|润玉】用文盲文打开润玉传  第二回</a>",228,5257,323,352,2019-04-26,"<a href='https://space.bilibili.com/381340867' target='_blank'>烧焦的紫罗兰</a>","润玉,罗云熙,文盲文",FALSE
"<a href='https://www.bilibili.com/video/BV1z4411G7Yk' target='_blank'>【罗云熙|润玉水仙】命缘第四十七集 甜带小虐he向</a>",651,16685,570,352,2019-06-18,"<a href='https://space.bilibili.com/157294358' target='_blank'>天妃已肾亏</a>","润玉,罗云熙,影视剪辑,水仙,剪辑,影视剪影,古装",FALSE
"<a href='https://www.bilibili.com/video/BV1zK4y1x7YQ' target='_blank'>【江湖儿女 || 迪丽热巴x罗云熙 】绝世小甜饼 | 吹灭小山河  | 岁月悠悠，人间风流</a>",206,9649,597,352,2020-06-11,"<a href='https://space.bilibili.com/10192594' target='_blank'>甜阿元</a>","罗云熙,迪丽热巴,影视剪辑,透歌,烈如歌,古装,爱情,吹灭小山河",TRUE
"<a href='https://www.bilibili.com/video/BV19J411t7s5' target='_blank'>【罗云熙1227出道九周年快乐】云云众生，只熙欢你‖九周年贺频</a>",266,3062,239,351,2019-12-19,"<a href='https://space.bilibili.com/18963493' target='_blank'>曲梨yuki</a>","润玉,罗云熙,明星,逆流而上,罗云熙1227出道九周年快乐,容齐",FALSE
"<a href='https://www.bilibili.com/video/BV1As411c7k8' target='_blank'>【润玉|罗云熙】是风动｜是我心动【个人舔屏向】</a>",178,15356,164,351,2018-08-28,"<a href='https://space.bilibili.com/2713852' target='_blank'>海鸦七十二</a>","润玉,香蜜沉沉烬如霜,罗云熙,夜神,是风动,电视剧,剪辑",FALSE
"<a href='https://www.bilibili.com/video/BV1U4411w7uE' target='_blank'>【陈星旭X罗云熙】男后（ 下集 生子）</a>",154,51880,315,351,2019-07-04,"<a href='https://space.bilibili.com/3525263' target='_blank'>我爱小莱</a>","陈星旭,罗云熙,古风,自制,古装,影视剪影,爱情,纯爱,生子",TRUE
"<a href='https://www.bilibili.com/video/BV197411h7hw' target='_blank'>【互动视频】鞠婧祎 肖战 罗云熙 刘昊然 陈宥维 攻心手册</a>",1298,16163,260,350,2020-02-07,"<a href='https://space.bilibili.com/20484149' target='_blank'>一只猫耳QAQ</a>","鞠婧祎,互动视频,影视剪辑,明星",TRUE
"<a href='https://www.bilibili.com/video/BV1g4411Q7X5' target='_blank'>【润玉X荼姚X旭凤】不可知[前世今生|狗血三角虐恋|含car|强制|天道好轮回]</a>",276,11588,181,350,2019-08-12,"<a href='https://space.bilibili.com/11042410' target='_blank'>南极圈的未矣</a>","旭凤,润玉,香蜜沉沉烬如霜,罗云熙,剪辑,润玉X天后,润喉糖,容齐,荼姚,子虚",TRUE
